2026-03-05 15:32:17,555 INFO [sync_financials] === sync_financials START ===
2026-03-05 15:32:17,555 INFO [sync_financials]   mode:       APPLY (本番反映)
2026-03-05 15:32:17,555 INFO [sync_financials]   scope:      RECENT 30日
2026-03-05 15:32:17,555 INFO [sync_financials]   sqlite:     C:\Users\takuy\OneDrive\tdnet-excel-input\data\jquants.db
2026-03-05 15:32:17,555 INFO [sync_financials]   table:      financials
2026-03-05 15:32:17,555 INFO [sync_financials]   limit:      無制限
2026-03-05 15:32:17,555 INFO [sync_financials]   batch-size: 500
2026-03-05 15:32:17,556 INFO [sync_financials]   log:        C:\Users\takuy\OneDrive\tdnet-excel-input\logs\sync_financials_apply_recent30d_20260305_153217.log
2026-03-05 15:32:17,565 INFO [sync_financials] [SQLite] 生データ: 87,157 rows / 3,820 codes
2026-03-05 15:32:17,565 INFO [sync_financials] [SQLite] 差分モード: fetched_at >= 2026-02-03 15:32:17 (直近30日)
2026-03-05 15:32:17,923 INFO [sync_financials] [SQLite] 重複排除後: 72,490 rows
2026-03-05 15:32:17,929 INFO [sync_financials] [SYNC] quarter 分布: {"1Q": 17819, "2Q": 17771, "3Q": 17832, "4Q": 13, "FY": 19055}
2026-03-05 15:32:17,929 INFO [sync_financials] [SYNC] 開始: 72,490 rows → financials (145 batches × 500)
2026-03-05 15:32:18,206 INFO [sync_financials]   batch 1/145: 500 rows upserted (累計 500 / 72,490, 0.3秒)
2026-03-05 15:32:35,363 INFO [sync_financials]   batch 117/145: 500 rows upserted (累計 58,500 / 72,490, 17.4秒)
2026-03-05 15:32:35,500 INFO [sync_financials]   batch 118/145: 500 rows upserted (累計 59,000 / 72,490, 17.6秒)
2026-03-05 15:32:35,636 INFO [sync_financials]   batch 119/145: 500 rows upserted (累計 59,500 / 72,490, 17.7秒)
2026-03-05 15:32:35,771 INFO [sync_financials]   batch 120/145: 500 rows upserted (累計 60,000 / 72,490, 17.8秒)
2026-03-05 15:32:35,919 INFO [sync_financials]   batch 121/145: 500 rows upserted (累計 60,500 / 72,490, 18.0秒)
2026-03-05 15:32:36,064 INFO [sync_financials]   batch 122/145: 500 rows upserted (累計 61,000 / 72,490, 18.1秒)
2026-03-05 15:32:36,200 INFO [sync_financials]   batch 123/145: 500 rows upserted (累計 61,500 / 72,490, 18.3秒)
2026-03-05 15:32:36,324 INFO [sync_financials]   batch 124/145: 500 rows upserted (累計 62,000 / 72,490, 18.4秒)
2026-03-05 15:32:36,484 INFO [sync_financials]   batch 125/145: 500 rows upserted (累計 62,500 / 72,490, 18.6秒)
2026-03-05 15:32:36,628 INFO [sync_financials]   batch 126/145: 500 rows upserted (累計 63,000 / 72,490, 18.7秒)
2026-03-05 15:32:36,778 INFO [sync_financials]   batch 127/145: 500 rows upserted (累計 63,500 / 72,490, 18.8秒)
2026-03-05 15:32:36,909 INFO [sync_financials]   batch 128/145: 500 rows upserted (累計 64,000 / 72,490, 19.0秒)
2026-03-05 15:32:37,049 INFO [sync_financials]   batch 129/145: 500 rows upserted (累計 64,500 / 72,490, 19.1秒)
2026-03-05 15:32:37,196 INFO [sync_financials]   batch 130/145: 500 rows upserted (累計 65,000 / 72,490, 19.3秒)
2026-03-05 15:32:37,329 INFO [sync_financials]   batch 131/145: 500 rows upserted (累計 65,500 / 72,490, 19.4秒)
2026-03-05 15:32:37,470 INFO [sync_financials]   batch 132/145: 500 rows upserted (累計 66,000 / 72,490, 19.5秒)
2026-03-05 15:32:37,603 INFO [sync_financials]   batch 133/145: 500 rows upserted (累計 66,500 / 72,490, 19.7秒)
2026-03-05 15:32:37,739 INFO [sync_financials]   batch 134/145: 500 rows upserted (累計 67,000 / 72,490, 19.8秒)
2026-03-05 15:32:37,902 INFO [sync_financials]   batch 135/145: 500 rows upserted (累計 67,500 / 72,490, 20.0秒)
2026-03-05 15:32:38,046 INFO [sync_financials]   batch 136/145: 500 rows upserted (累計 68,000 / 72,490, 20.1秒)
2026-03-05 15:32:38,173 INFO [sync_financials]   batch 137/145: 500 rows upserted (累計 68,500 / 72,490, 20.2秒)
2026-03-05 15:32:38,324 INFO [sync_financials]   batch 138/145: 500 rows upserted (累計 69,000 / 72,490, 20.4秒)
2026-03-05 15:32:38,457 INFO [sync_financials]   batch 139/145: 500 rows upserted (累計 69,500 / 72,490, 20.5秒)
2026-03-05 15:32:38,594 INFO [sync_financials]   batch 140/145: 500 rows upserted (累計 70,000 / 72,490, 20.7秒)
2026-03-05 15:32:38,724 INFO [sync_financials]   batch 141/145: 500 rows upserted (累計 70,500 / 72,490, 20.8秒)
2026-03-05 15:32:38,863 INFO [sync_financials]   batch 142/145: 500 rows upserted (累計 71,000 / 72,490, 20.9秒)
2026-03-05 15:32:39,005 INFO [sync_financials]   batch 143/145: 500 rows upserted (累計 71,500 / 72,490, 21.1秒)
2026-03-05 15:32:39,156 INFO [sync_financials]   batch 144/145: 500 rows upserted (累計 72,000 / 72,490, 21.2秒)
2026-03-05 15:32:39,300 INFO [sync_financials]   batch 145/145: 490 rows upserted (累計 72,490 / 72,490, 21.4秒)
2026-03-05 15:32:39,300 INFO [sync_financials] [VERIFY] Supabase 側の検証中...
2026-03-05 15:32:39,494 INFO [sync_financials] [VERIFY] public.financials: 72,490 rows
2026-03-05 15:32:39,494 INFO [sync_financials] 
============================================================
  SYNC 完了
  upserted: 72,490 / 72,490
  errors:   0
  elapsed:  21.4秒
============================================================
2026-03-05 15:32:39,501 INFO [sync_financials] === sync_financials END (log: C:\Users\takuy\OneDrive\tdnet-excel-input\logs\sync_financials_apply_recent30d_20260305_153217.log) ===
