ticker,disclosure_date,title,reason
9338,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9927,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
2334,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7071,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕〈連結〉,included_earnings_summary
7092,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3719,2026-02-13,令和７年12月期 決算短信〔日本基準〕（非連結）,included_earnings_summary
6177,2026-02-13,2025年12月期決算短信（日本基準）（連結）,included_earnings_summary
7116,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
385A0,2026-02-13,2025年12月期決算短信〔日本基準〕（連結）,included_earnings_summary
4088,2026-02-13,2026年３月期第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
7118,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9193,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9211,2026-02-13,2025年12月期 決算短信〔ＩＦＲＳ〕(連結),included_earnings_summary
9257,2026-02-13,2025年12月期　決算短信〔ＳＦＲＳ(Ｉ)及びＩＦＲＳ〕（連結）,included_earnings_summary
9760,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7057,2026-02-13,2026年3月期 第3四半期 決算短信[日本基準]（連結）,included_earnings_summary
5241,2026-02-13,2025年12月期 決算短信〔日本基準〕(非連結),included_earnings_summary
6993,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
171A0,2026-02-13,2026年６月期 中間決算短信〔日本基準〕（連結）,included_earnings_summary
227A0,2026-02-13,2025年12月期決算短信〔日本基準〕（非連結）,included_earnings_summary
2332,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
3053,2026-02-13,2025年12月期 決算短信〔日本基準〕（非連結）,included_earnings_summary
326A0,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3726,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
389A0,2026-02-13,2025年12月期決算短信〔日本基準〕(非連結),included_earnings_summary
4112,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4427,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
477A0,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
5028,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
5072,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
5868,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
6554,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6877,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
7021,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7078,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7080,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
7244,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
7691,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7874,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
8616,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結)（公認会計士等による期中レビューの完了）,included_earnings_summary
8946,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9213,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9399,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
9501,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結)(開示事項の変更及び公認会計士等による期中レビューの完了）,included_earnings_summary
7135,2026-02-13,2026年６月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
9973,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
254A0,2026-02-13,2026年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
5194,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
206A0,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(非連結),included_earnings_summary
2694,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
2915,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3358,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3416,2026-02-13,2025年12月期決算短信〔日本基準〕（連結）,included_earnings_summary
3469,2026-02-13,2026年6月期 第2四半期(中間期)決算短信〔日本基準〕（連結）,included_earnings_summary
3687,2026-02-13,2026年9月期 第1四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3909,2026-02-13,2026年３月期  第４四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3963,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
4059,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
4193,2026-02-13,2026年３月期 第３四半期 決算短信〔日本基準〕（連結）,included_earnings_summary
421A0,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
4331,2026-02-13,2025年12月期　決算短信[日本基準]（連結）,included_earnings_summary
4634,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
4848,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
5210,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
5721,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(非連結),included_earnings_summary
5856,2026-02-13,2026年３月期第３四半期決算短信の開示が四半期末後45日を超えることに関するお知らせ,included_earnings_summary
6034,2026-02-13,2025年12月期　決算短信〔IFRS〕（連結）,included_earnings_summary
6074,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6369,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6633,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
7041,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
7578,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
7699,2026-02-13,2026年３月期　第３四半期決算短信〔SFRS〕(連結),included_earnings_summary
7769,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
8746,2026-02-13,2026年３月期  第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9052,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9069,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9271,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
208A0,2026-02-13,2026年６月期  第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
5258,2026-02-13,2026年３月期第３四半期決算短信[日本基準]（連結）,included_earnings_summary
7063,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
5356,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
4893,2026-02-13,2025年12月期  決算短信〔日本基準〕（非連結）,included_earnings_summary
134A0,2026-02-13,2025年12月期　決算短信〔日本基準〕（非連結）,included_earnings_summary
1491,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
1518,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
157A0,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕(連結),included_earnings_summary
160A0,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
1663,2026-02-13,2025年12月期　決算短信〔日本基準〕(連結),included_earnings_summary
1783,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
1833,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
1848,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
2160,2026-02-13,2025年12月期 決算短信〔IFRS〕（連結）,included_earnings_summary
2183,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
2215,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
2325,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
2464,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
246A0,2026-02-13,2026年６月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,included_earnings_summary
247A0,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
2492,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
2531,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
2597,2026-02-13,2025年12月期決算短信〔日本基準〕（連結）,included_earnings_summary
2654,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
2780,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
281A0,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
286A0,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
287A0,2026-02-13,2026年３月期  第３四半期決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
2904,2026-02-13,2026年６月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
2961,2026-02-13,2026年９月期　第１四半期決算短信[日本基準]（非連結）,included_earnings_summary
3001,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
3010,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
3054,2026-02-13,2025年12月期  決算短信〔日本基準〕（連結）,included_earnings_summary
310A0,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
3133,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3175,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
3187,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
319A0,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
320A0,2026-02-13,2026年６月期　中間決算短信〔日本基準〕（非連結）,included_earnings_summary
3284,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3306,2026-02-13,2026年３月期 第３四半期決算短信 〔日本基準〕 (非連結),included_earnings_summary
3359,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3372,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3443,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3591,2026-02-13,2026年3月期第3四半期決算短信[ＩＦＲＳ]（連結）,included_earnings_summary
3646,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3667,2026-02-13,2025年12月期決算短信〔日本基準〕（非連結）,included_earnings_summary
3758,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
3775,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
3808,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕(連結),included_earnings_summary
3840,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3933,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
3936,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
3961,2026-02-13,2025年12月期　決算短信〔日本基準〕（非連結）,included_earnings_summary
3968,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
3985,2026-02-13,2026年９月期第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
4019,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
4069,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
4124,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4125,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4196,2026-02-13,2026年9月期第1四半期決算短信〔日本基準〕(連結),included_earnings_summary
4240,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(非連結),included_earnings_summary
4241,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
430A0,2026-02-13,2025年12月期　決算短信〔日本基準〕（非連結）,included_earnings_summary
431A0,2026-02-13,2025年12月期 決算短信〔日本基準〕(非連結),included_earnings_summary
4360,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4371,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
4381,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4387,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4393,2026-02-13,2026年９月期　第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
4395,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
4438,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
4445,2026-02-13,2026年９月期　第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4448,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
444A0,2026-02-13,2025年12月期 決算短信〔日本基準〕（非連結）,included_earnings_summary
4493,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
4496,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
455A0,2026-02-13,2025年12月期　決算短信〔日本基準〕(連結),included_earnings_summary
475A0,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
4820,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
4833,2026-02-13,2026年3月期　第3四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
485A0,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
4882,2026-02-13,2026年３月期  第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
4890,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
4914,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
4925,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4935,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
5185,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
5240,2026-02-13,2025年12月期  決算短信〔日本基準〕（連結）,included_earnings_summary
5247,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
5251,2026-02-13,2025年12月期決算短信〔日本基準〕（非連結）,included_earnings_summary
5256,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕(非連結),included_earnings_summary
5381,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
5537,2026-02-13,2025年12月期 決算短信〔日本基準〕（非連結）,included_earnings_summary
5589,2026-02-13,2025年12月期決算短信〔日本基準〕(非連結),included_earnings_summary
5820,2026-02-13,2026年3月期第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
5858,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
5887,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
5892,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
5953,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
5975,2026-02-13,2026年3月期 第3四半期決算短信[日本基準](連結),included_earnings_summary
5987,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕(連結),included_earnings_summary
5994,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
5998,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6081,2026-02-13,2025年12月期決算短信〔日本基準〕（連結）,included_earnings_summary
6092,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6094,2026-02-13,2026年9月期　第1四半期決算短信［日本基準］（連結）,included_earnings_summary
6118,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6147,2026-02-13,2026年3月期　第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6151,2026-02-13,2026年3月期第3四半期決算短信[日本基準](連結),included_earnings_summary
6165,2026-02-13,2025年３月期 第３四半期 決算短信［日本基準］（連結）,included_earnings_summary
6193,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6195,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6198,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
6231,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
6237,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6238,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6265,2026-02-13,2025年12月期　決算短信〔日本基準〕(連結),included_earnings_summary
6284,2026-02-13,2026年9月期　第1四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6293,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6390,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6424,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6428,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6464,2026-02-13,2025年12月期決算短信〔ＩＦＲＳ〕(連結),included_earnings_summary
6494,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6545,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6549,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6561,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
6571,2026-02-13,2026年６月期 第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
6573,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
6616,2026-02-13,2026年３月期  第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6706,2026-02-13,2026年3月期　第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6731,2026-02-13,2026年9月期第1四半期決算短信〔日本基準〕(連結),included_earnings_summary
6736,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6786,2026-02-13,2026年3月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6819,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6824,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
6834,2026-02-13,2026年3月期　第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
6837,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
6840,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6863,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
6901,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7042,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7043,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
7059,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7062,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7082,2026-02-13,2025年12月期　決算短信〔日本基準〕（非連結）,included_earnings_summary
7093,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
7128,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
7217,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7325,2026-02-13,2026年6月期 第2四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
7343,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7345,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7377,2026-02-13,2026年６月期第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
7425,2026-02-13,2025年12月期　決算短信〔日本基準〕(連結),included_earnings_summary
7456,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7527,2026-02-13,2026年9月期 第1四半期決算短信[日本基準](連結),included_earnings_summary
7562,2026-02-13,2026年3月期第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7585,2026-02-13,2026年６月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,included_earnings_summary
7593,2026-02-13,2026年３月期　第３四半期決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
7643,2026-02-13,2026年９月期　第１四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
7677,2026-02-13,2026年３月期 第３四半期決算短信[日本基準](連結),included_earnings_summary
7695,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
7727,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7771,2026-02-13,令和８年３月期 第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
7776,2026-02-13,2025年12月期　決算短信〔日本基準〕（非連結）,included_earnings_summary
7782,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
7813,2026-02-13,2026年６月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,included_earnings_summary
7814,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
7846,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
7872,2026-02-13,2026年3月期　第3四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7887,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7986,2026-02-13,2025年12月期　決算短信〔日本基準〕（連結）,included_earnings_summary
8029,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
8070,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
8151,2026-02-13,2026年9月期  第1四半期決算短信〔日本基準〕（連結）,included_earnings_summary
8202,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
8219,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
8508,2026-02-13,2025年12月期 決算短信〔IFRS〕（連結）,included_earnings_summary
8630,2026-02-13,2026年3月期第3四半期決算短信[ＩＦＲＳ](連結),included_earnings_summary
8995,2026-02-13,2026年３月期　第３四半期決算短信[日本基準]（連結）,included_earnings_summary
9067,2026-02-13,2026年3月期 第3四半期決算短信〔日本標準〕（連結）,included_earnings_summary
9073,2026-02-13,2026年3月期 第3四半期決算短信〔日本基準〕(連結),included_earnings_summary
9146,2026-02-13,2025年12月期 決算短信〔日本基準〕(連結),included_earnings_summary
9218,2026-02-13,2025年12月期決算短信〔日本基準〕(連結),included_earnings_summary
9223,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9229,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
9246,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9248,2026-02-13,2026年9月期 第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
9344,2026-02-13,2026年6月期 第2四半期（中間期）決算短信〔日本基準〕(非連結),included_earnings_summary
9446,2026-02-13,2026年9月期 第1四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9557,2026-02-13,2026年６月期　第２四半期（中間期）決算短信〔日本基準〕（非連結）,included_earnings_summary
9628,2026-02-13,2026年８月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9664,2026-02-13,令和８年３月期　第３四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
9702,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9704,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
9746,2026-02-13,令和８年９月期  第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9791,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9827,2026-02-13,2025年12月期 決算短信〔日本基準〕（非連結）,included_earnings_summary
9895,2026-02-13,2026年３月期第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9930,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
9941,2026-02-13,2026年９月期  第１四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
9960,2026-02-13,2026年３月期 第３四半期決算短信［日本基準］(連結),included_earnings_summary
1822,2026-02-13,2026年３月期　第３四半期決算短信　〔日本基準〕（連結）,included_earnings_summary
6580,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
7790,2026-02-13,2025年12月期決算短信〔日本基準〕（連結）,included_earnings_summary
7953,2026-02-13,2026年３月期　第３四半期決算短信【日本基準】（連結）,included_earnings_summary
1711,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
2330,2026-02-13,2025年12月期 決算短信〔日本基準〕（連結）,included_earnings_summary
2498,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕（連結）,included_earnings_summary
2652,2026-02-13,2026年９月期　第１四半期決算短信〔日本基準〕（非連結）,included_earnings_summary
2917,2026-02-13,2026年９月期 第１四半期決算短信〔日本基準〕(連結),included_earnings_summary
3374,2026-02-13,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
3598,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,included_earnings_summary
4324,2026-02-13,2025年12月期決算短信〔ＩＦＲＳ〕(連結),included_earnings_summary
4629,2026-02-13,2026年３月期　第３四半期決算短信〔日本基準〕(連結),included_earnings_summary
471A0,2026-02-13,2025年12月期 決算短信〔ＩＦＲＳ〕（連結）,included_earnings_summary
4976,2026-02-13,2026年６月期　第２四半期（中間期）決算短信〔日本基準〕(連結),included_earnings_summary
5983,2026-02-13,令和8年3月期　第3四半期決算短信(日本基準)(連結),included_earnings_summary
