raw_ticker,ticker,period,quarter,sales,gross_profit,operating_profit,source_raw,source_normalized,updated_at,updated_at_raw,comparison_key,reason
6750,6750,2021-03-31,3Q,78245,30471,11741,tdnet,tdnet,2026-03-10 11:00:25.107847+00:00,2026-03-10T11:00:25.107847+00:00,6750|2021-03-31|3Q,exists_in_supabase_only
6750,6750,2026-03-31,FY,131000,,14900,tdnet,tdnet,2026-03-10 11:00:25.107847+00:00,2026-03-10T11:00:25.107847+00:00,6750|2026-03-31|FY,exists_in_supabase_only
